delivery_id,order_id,delivery_status,delivery_time,rider_id
7567,1295,Order Placed,01:36:29,5292
7568,9813,Delivered,01:37:17,7778
7569,6278,Delivered,01:51:59,2133
7570,3778,Order Placed,01:41:04,4531
7571,3036,Order Placed,01:47:28,5658
7572,3435,Delivered,00:11:05,5229
7573,8569,Delivered,01:20:32,1924
7574,149,Delivered,00:29:30,6025
7575,8792,Delivered,00:27:59,4101
7576,9548,Not Delivered,01:46:03,6619
7577,1317,Delivered,00:11:57,6490
7578,8600,In Transit,01:23:30,4609
7579,5630,Delivered,01:34:15,2885
7580,9591,Delivered,00:23:39,3485
7581,857,Delivered,01:58:06,8516
7582,8640,Delivered,00:26:04,7152
7583,6765,Delivered,00:58:31,7891
7584,1752,Order Placed,00:08:37,250
7585,8243,Delivered,00:43:41,5690
7586,9927,Delivered,00:21:55,5106
7587,8723,Delivered,00:23:42,9684
7588,6423,Delivered,00:08:55,6277
7589,171,Not Delivered,01:37:28,6507
7590,2316,Delivered,00:09:37,3962
7591,9178,Delivered,01:50:25,6057
7592,3217,Delivered,00:10:24,1822
7593,4736,Delivered,00:57:15,3972
7594,841,Delivered,00:17:51,6011
7595,4996,Delivered,00:48:49,9369
7596,1637,Delivered,00:30:04,9180
7597,1156,Delivered,01:24:15,4251
7598,8309,Delivered,00:42:56,2714
7599,6672,Delivered,00:33:51,5955
7600,4499,Delivered,01:48:31,8034
7601,4937,Delivered,00:25:34,1688
7602,3962,Order Placed,01:49:18,7819
7603,5585,Delivered,00:38:31,3716
7604,2923,Not Delivered,00:21:29,5359
7605,7323,Delivered,01:46:17,478
7606,4718,Delivered,01:08:29,4036
7607,2966,Delivered,00:52:21,6897
7608,4669,Delivered,00:36:45,7072
7609,4347,Not Delivered,00:30:18,1634
7610,1100,In Transit,01:19:36,7272
7611,4422,Not Delivered,01:55:31,5048
7612,5250,In Transit,01:17:06,8405
7613,2908,Delivered,01:18:01,1438
7614,8541,In Transit,01:14:01,1545
7615,6347,In Transit,01:12:36,7024
7616,2890,Delivered,01:45:40,1193
7617,7375,Delivered,00:49:12,9745
7618,6859,Delivered,01:47:25,7538
7619,9764,Not Delivered,01:25:30,4068
7620,5143,Delivered,01:15:01,8240
7621,9226,In Transit,00:09:11,8311
7622,2798,Not Delivered,01:27:52,9671
7623,7150,Delivered,01:06:51,5064
7624,449,Delivered,00:24:04,9793
7625,3481,Not Delivered,00:15:40,1353
7626,5473,Delivered,00:44:34,7312
7627,1818,Delivered,00:54:06,4881
7628,6782,Not Delivered,00:41:35,1343
7629,2472,Order Placed,00:32:22,2747
7630,8260,In Transit,00:56:08,8950
7631,8365,Not Delivered,00:32:49,1466
7632,9876,Delivered,01:44:26,4056
7633,5818,Not Delivered,00:35:50,6777
7634,6418,Not Delivered,01:38:36,8231
7635,5111,Not Delivered,01:06:03,3122
7636,5456,Delivered,01:46:08,1274
7637,201,Order Placed,01:30:34,6196
7638,791,Order Placed,01:10:48,6831
7639,2511,Delivered,00:33:59,5734
7640,6119,Delivered,01:50:45,9785
7641,3006,Not Delivered,00:52:44,4802
7642,199,Delivered,01:46:19,1813
7643,7063,Delivered,00:33:52,243
7644,4585,Not Delivered,00:44:18,1879
7645,824,Delivered,01:48:59,5511
7646,793,Delivered,00:18:16,8136
7647,9411,Order Placed,00:53:04,3054
7648,1632,Delivered,00:30:06,2558
7649,582,Order Placed,00:32:49,9329
7650,6239,Order Placed,00:27:39,8660
7651,4465,Not Delivered,01:28:27,8709
7652,5443,Not Delivered,01:50:10,514
7653,5075,In Transit,01:29:26,8406
7654,9977,Delivered,00:15:13,368
7655,878,Delivered,01:56:28,5715
7656,3666,Delivered,01:54:29,5288
7657,9585,Delivered,01:55:07,1122
7658,7284,Delivered,00:25:08,8966
7659,8251,In Transit,00:15:27,587
7660,1855,Delivered,01:31:44,6360
7661,9964,Order Placed,00:59:05,369
7662,6665,Delivered,00:25:18,2380
7663,8561,Delivered,00:05:06,542
7664,1561,Order Placed,00:27:10,4848
7665,4340,Order Placed,00:41:55,3775
7666,4704,Delivered,01:12:22,3435
7667,4811,Delivered,01:21:07,2530
7668,9812,In Transit,01:06:01,4611
7669,5134,Delivered,01:14:04,1960
7670,5324,Order Placed,01:50:42,8567
7671,9828,Delivered,00:58:33,837
7672,7639,Not Delivered,00:56:46,2880
7673,2639,Delivered,01:32:15,3235
7674,950,Delivered,01:15:26,2036
7675,7034,Delivered,00:18:25,7342
7676,3609,Delivered,00:15:54,3308
7677,6215,Delivered,01:31:39,4346
7678,5646,Delivered,01:47:44,9714
7679,2524,Delivered,00:46:04,1345
7680,9932,Order Placed,00:12:06,7168
7681,9510,Not Delivered,00:50:04,8389
7682,5545,Not Delivered,01:15:01,7013
7683,2336,In Transit,01:38:43,7335
7684,22,Delivered,00:27:27,188
7685,9233,Delivered,01:20:08,6278
7686,7961,Delivered,00:24:25,961
7687,8943,In Transit,00:53:13,8351
7688,305,Not Delivered,01:28:36,4075
7689,1103,Not Delivered,00:57:00,9842
7690,9091,Delivered,01:29:24,6587
7691,351,Not Delivered,00:14:08,6838
7692,7006,In Transit,00:20:30,6643
7693,4878,Delivered,01:31:20,9409
7694,5804,Delivered,00:11:25,2054
7695,7100,Delivered,01:24:51,9527
7696,5316,Delivered,00:11:42,5580
7697,8953,Not Delivered,00:26:06,5636
7698,5757,Delivered,01:50:26,8949
7699,2042,Order Placed,00:17:12,9691
7700,5297,Delivered,00:25:21,4057
7701,3916,Delivered,01:59:41,1369
7702,7084,Delivered,00:57:03,7818
7703,241,Delivered,00:56:52,5622
7704,520,Not Delivered,00:31:06,8759
7705,1347,Delivered,01:22:29,9304
7706,8235,Order Placed,00:19:01,3665
7707,891,Order Placed,00:23:42,6683
7708,4002,Delivered,01:47:18,2965
7709,5907,Delivered,00:05:05,5923
7710,1899,Delivered,00:26:29,48
7711,9853,Delivered,01:48:12,3343
7712,5819,In Transit,00:23:32,3768
7713,4546,Order Placed,01:42:55,316
7714,4960,Order Placed,01:53:15,4082
7715,1377,Not Delivered,00:42:53,9845
7716,8996,Delivered,01:23:21,9260
7717,9210,Not Delivered,01:16:20,5155
7718,7864,Delivered,00:57:45,5296
7719,7418,In Transit,00:11:39,7249
7720,8941,Delivered,00:59:24,5737
7721,7244,Delivered,00:08:15,4518
7722,3888,Delivered,00:08:59,1775
7723,8578,Order Placed,00:14:14,8854
7724,9905,In Transit,00:49:41,2493
7725,2103,Not Delivered,01:43:01,6781
7726,7520,Delivered,01:27:58,1359
7727,2881,Order Placed,01:37:21,7936
7728,1127,Delivered,00:36:06,3463
7729,6769,Not Delivered,01:46:03,4162
7730,8445,Delivered,00:45:15,5088
7731,1346,Delivered,01:35:30,9216
7732,8731,Not Delivered,00:19:33,8569
7733,7700,Delivered,00:35:47,7129
7734,3203,Delivered,00:07:37,1662
7735,2057,Order Placed,01:24:34,1843
7736,5699,Delivered,01:15:59,2477
7737,9613,Delivered,00:42:05,5665
7738,4508,In Transit,00:06:52,5376
7739,5877,Delivered,00:24:46,3295
7740,306,Delivered,01:59:19,8670
7741,2740,Delivered,00:27:37,8679
7742,1920,Delivered,00:43:39,3597
7743,3870,In Transit,01:10:32,3688
7744,7099,Delivered,01:37:06,7763
7745,5795,Order Placed,01:52:44,8288
7746,5661,Delivered,00:48:34,5698
7747,1160,In Transit,01:05:00,5669
7748,5883,Not Delivered,00:34:43,3010
7749,7818,Delivered,00:10:57,4213
7750,1950,Delivered,00:24:57,4993
7751,6621,Delivered,01:29:30,4502
7752,1519,Delivered,01:09:48,6539
7753,3990,Delivered,00:25:26,429
7754,5346,Delivered,00:56:46,5825
7755,2003,Delivered,01:17:36,7158
7756,2695,Delivered,00:37:29,8958
7757,4677,Delivered,00:19:16,9672
7758,2604,Delivered,01:06:21,3460
7759,9334,Delivered,00:40:34,3463
7760,5786,Delivered,00:59:48,9031
7761,6276,Delivered,01:54:47,708
7762,9649,Delivered,01:53:59,1790
7763,3121,Delivered,00:06:59,7872
7764,4609,Delivered,01:40:19,1750
7765,6799,Not Delivered,01:19:19,117
7766,911,Not Delivered,00:56:59,1732
7767,6486,Delivered,00:05:37,5353
7768,8361,Delivered,01:11:42,7044
7769,8469,Order Placed,01:44:59,3646
7770,106,Delivered,00:35:24,82
7771,1223,Delivered,00:11:59,1906
7772,5235,Not Delivered,01:22:12,1551
7773,4804,Not Delivered,01:36:52,4150
7774,3286,Delivered,00:11:48,3162
7775,4443,In Transit,01:45:54,5109
7776,4110,Not Delivered,00:29:42,6886
7777,8658,Order Placed,01:56:15,3590
7778,3152,Not Delivered,01:37:31,9510
7779,8518,Delivered,01:30:11,181
7780,8121,Delivered,00:31:49,6482
7781,8330,Delivered,00:05:05,2112
7782,3222,Delivered,01:23:26,5644
7783,7824,In Transit,00:38:21,6318
7784,3704,Delivered,00:38:06,1191
7785,7348,In Transit,00:34:27,7995
7786,5532,In Transit,00:52:15,8391
7787,1761,Order Placed,00:21:42,2273
7788,3260,Delivered,01:54:05,409
7789,2598,Delivered,00:27:48,3456
7790,2600,Not Delivered,00:17:44,5347
7791,9660,Delivered,00:37:36,290
7792,9537,Delivered,00:43:21,9639
7793,1402,In Transit,00:33:29,8538
7794,4703,In Transit,00:36:04,7282
7795,265,Delivered,00:26:23,7222
7796,657,Not Delivered,00:47:38,8013
7797,2901,Delivered,01:44:36,9487
7798,2173,Not Delivered,00:42:56,7308
7799,693,Order Placed,00:23:24,6131
7800,5434,Delivered,01:26:39,6022
7801,2180,Delivered,01:50:34,5997
7802,2731,Order Placed,00:11:45,3721
7803,1045,Delivered,00:05:57,210
7804,6819,Not Delivered,00:13:43,5899
7805,1219,Delivered,01:17:25,731
7806,9330,Delivered,01:14:40,7393
7807,9076,Order Placed,01:52:05,7522
7808,5700,Delivered,00:26:34,8374
7809,8327,Order Placed,00:43:07,6602
7810,9954,In Transit,01:12:27,8734
7811,2543,Delivered,00:06:04,8266
7812,9789,Delivered,01:55:16,1542
7813,7551,Delivered,00:52:18,5182
7814,3165,In Transit,00:31:00,3443
7815,9896,Delivered,00:44:12,4293
7816,1699,Delivered,01:39:27,394
7817,1189,Not Delivered,00:30:20,9060
7818,1968,Delivered,00:45:03,5381
7819,9576,Delivered,01:32:07,5903
7820,8182,Not Delivered,00:37:21,9400
7821,9611,Delivered,01:50:19,690
7822,733,Delivered,01:59:32,812
7823,1512,Delivered,00:48:15,384
7824,7534,Delivered,00:36:28,4833
7825,4317,Delivered,00:29:11,7070
7826,359,Not Delivered,00:40:07,7170
7827,6649,Delivered,01:09:53,1653
7828,1095,Delivered,00:25:03,3092
7829,5816,In Transit,00:13:24,64
7830,2971,Delivered,01:53:03,8340
7831,5130,Delivered,01:14:23,7105
7832,2504,In Transit,00:05:43,5354
7833,3583,Delivered,01:28:09,3422
7834,9720,Delivered,01:24:58,2545
7835,1251,In Transit,01:58:40,1330
7836,1596,Delivered,00:42:15,7799
7837,7273,Delivered,00:42:10,807
7838,6716,Delivered,00:25:29,493
7839,9874,Order Placed,00:44:16,286
7840,8663,Delivered,00:46:45,324
7841,2287,Delivered,00:31:45,6403
7842,9640,Delivered,01:52:05,2986
7843,8821,Not Delivered,01:49:28,4764
7844,8254,Delivered,00:37:19,311
7845,2279,Not Delivered,01:45:15,1296
7846,6808,Not Delivered,00:07:32,8154
7847,2676,Delivered,01:29:02,5749
7848,2549,Delivered,00:27:39,2724
7849,9805,Delivered,01:58:35,7088
7850,7160,Delivered,01:38:10,2030
7851,1777,In Transit,01:09:25,4468
7852,8494,Delivered,01:44:50,2504
7853,2220,Delivered,00:23:35,2756
7854,30,Delivered,01:10:47,8067
7855,9883,Not Delivered,00:49:55,9149
7856,5800,Delivered,01:14:08,7941
7857,126,Order Placed,00:25:17,9429
7858,7039,Delivered,00:41:33,8600
7859,8847,Delivered,01:11:46,9339
7860,1203,Delivered,01:16:58,7906
7861,6835,Delivered,00:31:39,9972
7862,4723,Order Placed,00:21:49,7181
7863,5886,Delivered,01:11:21,5954
7864,7210,Not Delivered,01:16:01,5252
7865,3243,Delivered,00:43:12,3474
7866,9521,Not Delivered,00:44:35,7130
7867,1571,Delivered,00:30:50,1240
7868,915,Delivered,00:12:37,6469
7869,6756,Order Placed,01:32:15,4506
7870,293,Delivered,01:23:25,6296
7871,327,Delivered,00:38:13,6681
7872,4971,Delivered,00:49:59,2126
7873,6447,Delivered,01:33:43,6930
7874,6688,Delivered,00:50:52,976
7875,7204,Delivered,01:16:17,5913
7876,9544,Delivered,00:22:35,1220
7877,6396,Delivered,00:44:25,5283
7878,2421,Order Placed,00:28:35,4028
7879,1227,Delivered,00:23:57,1377
7880,2562,Order Placed,00:08:41,5717
7881,9393,Delivered,01:36:53,7113
7882,3706,Delivered,01:56:13,1887
7883,456,Not Delivered,00:27:43,7722
7884,5196,In Transit,01:07:51,4913
7885,8271,Delivered,01:54:16,1513
7886,6671,Delivered,01:32:11,1837
7887,8850,Not Delivered,00:52:46,6797
7888,3513,Delivered,01:52:28,6298
7889,9422,Not Delivered,01:28:38,7154
7890,3194,Delivered,00:51:39,9739
7891,4498,In Transit,01:20:54,7631
7892,810,Delivered,01:54:44,1017
7893,1363,Not Delivered,01:45:59,1343
7894,3743,Delivered,00:05:13,3601
7895,844,Not Delivered,01:42:09,6864
7896,5608,Not Delivered,00:49:37,4135
7897,4672,Delivered,00:22:07,7808
7898,5654,Delivered,01:41:29,2304
7899,6066,Delivered,01:10:58,817
7900,6901,Delivered,01:14:17,1595
7901,2615,Delivered,00:48:51,7571
7902,109,Delivered,00:48:08,8822
7903,2159,In Transit,01:31:00,6868
7904,5265,Delivered,00:45:10,6976
7905,7102,Delivered,01:30:38,6430
7906,2484,In Transit,01:42:03,7893
7907,5782,Delivered,00:13:42,73
7908,4514,In Transit,00:42:52,7755
7909,213,In Transit,01:27:54,6020
7910,5333,In Transit,00:49:32,6346
7911,468,Order Placed,01:51:20,2331
7912,160,Delivered,01:16:27,4716
7913,926,Not Delivered,00:23:12,7132
7914,124,Not Delivered,00:35:32,4248
7915,7143,In Transit,01:40:41,785
7916,5142,Delivered,01:40:08,2895
7917,4957,Delivered,00:51:48,8741
7918,9491,Delivered,01:59:20,8038
7919,9495,Delivered,01:19:14,8994
7920,1166,Delivered,00:52:52,6950
7921,3316,Delivered,00:32:40,4481
7922,5474,Delivered,00:32:15,776
7923,6422,Delivered,00:43:41,7150
7924,4088,Delivered,00:57:14,6963
7925,1780,Delivered,00:44:16,4334
7926,5015,Delivered,00:50:18,1673
7927,8761,Order Placed,01:06:25,6871
7928,7548,Order Placed,01:53:26,6046
7929,4583,Delivered,01:08:01,3967
7930,2837,Delivered,00:07:40,1688
7931,1691,Not Delivered,00:07:15,8407
7932,9149,In Transit,01:46:13,2956
7933,8138,Delivered,00:39:34,5598
7934,8535,Delivered,00:08:20,2605
7935,4187,Delivered,00:40:15,1113
7936,8446,Not Delivered,01:40:16,3477
7937,6710,Delivered,01:33:17,9688
7938,6405,Not Delivered,00:43:03,2564
7939,4145,Delivered,01:43:50,2564
7940,8067,Delivered,01:36:09,8021
7941,4409,Not Delivered,00:59:53,9784
7942,1282,In Transit,01:42:08,2107
7943,3891,Order Placed,00:22:30,4042
7944,8608,In Transit,01:34:54,2140
7945,4584,Delivered,00:07:28,8096
7946,5008,Delivered,00:59:00,8590
7947,194,Order Placed,01:49:42,7713
7948,7447,Delivered,00:50:58,3915
7949,9952,Not Delivered,01:11:41,5146
7950,4027,Delivered,01:12:04,4141
7951,387,Not Delivered,00:18:02,6244
7952,3032,Delivered,01:56:54,8185
7953,7191,Delivered,01:07:53,4965
7954,7939,In Transit,00:55:44,5151
7955,4477,Not Delivered,01:21:59,9908
7956,2882,Delivered,00:48:36,3829
7957,6706,In Transit,01:59:18,3050
7958,4414,Delivered,01:13:52,2555
7959,3070,Not Delivered,01:16:36,5879
7960,4229,Delivered,01:42:21,9992
7961,9935,Delivered,01:46:25,1359
7962,1345,In Transit,01:59:02,5786
7963,6612,Delivered,00:15:01,2340
7964,5835,Delivered,00:22:21,1735
7965,9062,Delivered,00:33:13,1173
7966,9338,Delivered,01:56:33,3313
7967,3050,Not Delivered,00:55:13,3098
7968,8846,Delivered,00:39:45,7175
7969,6246,Not Delivered,00:37:22,1686
7970,4248,Delivered,00:07:43,3972
7971,5908,Delivered,00:46:42,5780
7972,2897,Not Delivered,00:17:34,85
7973,827,Not Delivered,00:53:52,6729
7974,5288,Order Placed,01:52:25,3722
7975,8066,Delivered,01:25:14,4485
7976,4124,Delivered,01:15:06,2437
7977,2638,Not Delivered,01:33:01,6917
7978,8826,Delivered,00:43:55,8215
7979,833,Not Delivered,01:38:13,3391
7980,7491,Not Delivered,00:06:27,8569
7981,1816,Delivered,00:05:41,832
7982,3803,Delivered,01:24:12,3372
7983,4671,Delivered,01:58:21,6966
7984,2803,In Transit,00:50:43,8552
7985,80,Not Delivered,00:52:38,1643
7986,4474,Order Placed,01:49:32,9383
7987,9097,Delivered,01:28:41,3613
7988,1712,Delivered,00:35:50,9050
7989,6349,In Transit,00:30:27,5017
7990,406,Delivered,00:41:01,140
7991,9651,Not Delivered,01:46:13,3764
7992,2420,Delivered,00:19:21,9486
7993,9514,Delivered,01:46:28,3703
7994,1134,In Transit,00:35:42,5818
7995,2325,Delivered,00:58:20,6828
7996,8728,Delivered,00:57:50,2614
7997,6359,Delivered,01:23:19,8120
7998,6343,Delivered,01:06:56,293
7999,3807,Delivered,01:28:12,9320
8000,519,Delivered,01:20:12,5114
8001,7650,Delivered,01:47:03,7347
8002,7357,Delivered,00:32:10,6779
8003,7634,Delivered,00:43:32,2775
8004,6023,Delivered,00:57:06,5674
8005,9728,Delivered,00:47:58,7940
8006,6446,In Transit,01:25:55,2116
8007,9596,Order Placed,00:33:10,3112
8008,671,Delivered,00:16:00,3894
8009,3303,Order Placed,01:26:38,4545
8010,828,Delivered,00:53:22,6947
8011,3637,In Transit,01:37:06,8652
8012,1225,In Transit,01:19:24,7159
8013,2621,Delivered,01:25:34,3353
8014,3310,Delivered,00:38:37,7353
8015,4580,Delivered,00:45:07,5931
8016,3373,Delivered,00:40:32,2160
8017,5897,Delivered,00:56:46,7049
8018,3276,Delivered,01:31:44,2719
8019,3966,Delivered,01:55:24,7132
8020,9563,Delivered,01:16:20,2862
8021,6637,In Transit,00:56:43,2814
8022,4815,Delivered,01:49:27,7859
8023,2020,Not Delivered,01:57:06,9524
8024,529,Delivered,00:13:56,3851
8025,7433,Delivered,00:49:11,9351
8026,7975,Delivered,01:44:56,8640
8027,5607,In Transit,01:40:53,9577
8028,2766,Delivered,01:45:30,7687
8029,4833,Not Delivered,01:45:27,1565
8030,487,Not Delivered,01:21:49,7779
8031,848,Not Delivered,01:27:02,5068
8032,4164,Not Delivered,00:48:05,643
8033,6448,Not Delivered,00:06:55,7167
8034,8422,Not Delivered,00:05:49,6169
8035,6292,Delivered,01:23:39,8113
8036,1303,Delivered,00:25:35,1780
8037,4600,Delivered,01:52:54,3817
8038,518,Delivered,00:29:36,1545
8039,6238,Not Delivered,01:44:58,8377
8040,9105,Delivered,01:08:04,5804
8041,3517,Delivered,00:06:27,1215
8042,4283,Delivered,00:31:48,8980
8043,8573,In Transit,00:44:54,4541
8044,1569,Delivered,01:56:51,7139
8045,9187,Delivered,00:19:09,2390
8046,9845,Delivered,01:32:40,9163
8047,9509,Delivered,00:28:48,2456
8048,6050,Delivered,01:11:01,9492
8049,560,Delivered,01:08:08,5289
8050,7926,Delivered,00:41:32,6399
8051,8628,Delivered,01:30:26,6538
8052,9345,Delivered,00:26:11,7687
8053,9758,Delivered,00:07:30,8291
8054,9687,Delivered,01:56:07,7852
8055,9227,Delivered,01:42:19,945
8056,830,Not Delivered,00:45:18,7827
8057,7682,Delivered,01:07:36,9696
8058,8675,Delivered,00:49:32,1060
8059,1939,Delivered,00:33:52,3420
8060,405,Delivered,00:16:47,4762
8061,2222,Delivered,00:42:42,593
8062,7465,In Transit,01:15:09,8256
8063,4489,Delivered,01:25:19,6644
8064,5811,Delivered,00:26:47,5747
8065,9577,Delivered,01:44:56,5623
8066,5272,Delivered,01:54:51,7745
8067,2313,Delivered,01:25:47,4928
8068,9103,In Transit,01:17:14,120
8069,3532,Order Placed,00:22:31,8679
8070,5108,Not Delivered,00:43:04,1100
8071,9099,Delivered,00:46:01,5104
8072,1973,Not Delivered,00:22:54,169
8073,7746,In Transit,00:52:05,3685
8074,4452,In Transit,00:10:35,1368
8075,4346,Not Delivered,01:30:59,8944
8076,4053,Delivered,01:51:07,9515
8077,3066,Order Placed,00:47:50,3918
8078,3440,Delivered,01:57:26,5919
8079,6630,Delivered,00:50:00,7455
8080,7468,In Transit,00:36:26,300
8081,7451,Not Delivered,01:51:09,8245
8082,6878,Delivered,00:52:16,6475
8083,5364,In Transit,00:41:22,1281
8084,7101,Order Placed,00:23:16,9854
8085,9861,Delivered,01:58:03,5857
8086,8997,Delivered,01:12:06,8751
8087,3573,Delivered,00:50:31,5655
8088,9075,Delivered,01:20:39,2527
8089,6019,Delivered,01:11:47,5350
8090,1794,Delivered,01:16:09,8119
8091,4808,Delivered,01:34:27,400
8092,9604,Not Delivered,00:23:30,7945
8093,6256,Delivered,00:20:57,1346
8094,7477,Not Delivered,00:23:01,7507
8095,7857,Delivered,00:44:37,6517
8096,3182,Not Delivered,00:31:05,4443
8097,7445,Delivered,00:12:32,1047
8098,8509,Delivered,00:50:43,9932
8099,8894,Delivered,00:49:34,8402
8100,1218,Not Delivered,00:12:59,9532
8101,8216,In Transit,00:24:02,7842
8102,1508,Delivered,01:28:06,9936
8103,3198,Delivered,00:22:14,3752
8104,716,Delivered,00:52:50,6045
8105,7268,Delivered,01:50:30,1200
8106,3231,Delivered,01:44:04,9341
8107,5808,Delivered,01:59:16,4969
8108,3610,Not Delivered,01:06:05,1166
8109,1849,Delivered,01:55:54,6111
8110,4965,Delivered,01:13:14,6335
8111,9838,Delivered,01:32:51,3668
8112,4759,Delivered,01:48:05,3065
8113,5932,In Transit,00:41:14,1087
8114,4755,Delivered,01:49:41,6284
8115,3059,Order Placed,00:51:35,6988
8116,1805,Order Placed,01:38:35,1738
8117,7015,Delivered,01:26:34,6881
8118,4871,Order Placed,00:09:15,1330
8119,546,Order Placed,00:40:07,38
8120,135,Not Delivered,00:55:18,9094
8121,123,Not Delivered,00:18:46,6792
8122,4052,Delivered,01:41:09,1217
8123,5014,In Transit,00:51:54,9715
8124,1962,Delivered,00:57:54,1543
8125,4864,Delivered,01:06:47,9880
8126,7797,Delivered,00:37:07,7492
8127,7873,Delivered,01:44:06,4099
8128,8286,In Transit,01:36:51,7522
8129,1758,Not Delivered,01:21:27,3476
8130,2626,Order Placed,01:29:36,3060
8131,3172,Not Delivered,00:48:49,8405
8132,7458,In Transit,01:19:02,3268
8133,3168,Delivered,00:06:40,8240
8134,3073,Delivered,00:43:03,1811
8135,36,Delivered,00:31:29,5429
8136,9084,Delivered,00:52:35,3771
8137,2375,Delivered,01:59:27,1730
8138,3379,Delivered,01:08:59,5378
8139,9636,Delivered,01:24:31,4331
8140,9733,In Transit,01:40:48,8006
8141,9517,Not Delivered,01:15:40,3561
8142,6754,Delivered,01:55:54,4985
8143,9503,Delivered,01:15:42,9841
8144,8964,Order Placed,00:09:38,2407
8145,8328,Delivered,01:30:26,678
8146,3280,Delivered,00:51:22,3349
8147,2033,Not Delivered,01:56:47,6720
8148,3354,Delivered,00:55:09,379
8149,7214,Not Delivered,00:34:12,7703
8150,291,Not Delivered,00:30:38,3385
8151,5201,Delivered,01:11:48,4681
8152,9086,Delivered,00:59:19,4062
8153,1811,Delivered,00:33:36,6954
8154,2558,Not Delivered,01:14:27,9870
8155,8358,Delivered,01:16:08,2135
8156,1097,Order Placed,01:41:59,3466
8157,9166,Delivered,00:59:01,1541
8158,1875,Delivered,01:25:10,5654
8159,7723,Not Delivered,01:57:20,3644
8160,9878,Not Delivered,00:52:43,7453
8161,3237,Delivered,01:59:40,3950
8162,4724,Delivered,00:15:30,1258
8163,367,Delivered,00:39:31,949
8164,9669,Delivered,00:22:59,4143
8165,4898,Delivered,01:54:19,4951
8166,63,Delivered,00:57:48,5063
8167,5923,Delivered,01:56:44,7403
8168,251,Delivered,01:16:54,2798
8169,2258,Order Placed,01:44:17,3113
8170,3246,Order Placed,00:47:11,6159
8171,5678,Order Placed,00:13:50,8450
8172,802,Not Delivered,01:20:37,1502
8173,6027,Delivered,01:38:24,8868
8174,1612,Order Placed,01:29:54,9776
8175,209,Delivered,01:42:32,2155
8176,919,Delivered,01:18:52,3710
8177,6341,Delivered,00:41:39,7851
8178,2198,Delivered,01:33:54,4500
8179,1148,Delivered,01:48:32,7589
8180,7694,Not Delivered,00:24:10,610
8181,1021,Not Delivered,01:59:07,8402
8182,7154,Delivered,00:37:17,3271
8183,9438,Not Delivered,00:41:36,5752
8184,6543,Delivered,01:59:27,5025
8185,3960,Order Placed,00:55:28,5768
8186,3125,Order Placed,01:19:44,4575
8187,6160,Delivered,01:08:03,6655
8188,8352,Delivered,01:21:22,5621
8189,3843,Delivered,00:25:57,924
8190,1585,Order Placed,01:47:42,6719
8191,128,Delivered,00:54:47,2322
8192,7769,Delivered,01:20:11,7019
8193,5463,Not Delivered,01:27:11,4566
8194,6657,Delivered,01:55:30,9413
8195,4140,In Transit,01:44:21,6267
8196,8607,Delivered,00:51:41,2775
8197,7261,Order Placed,00:45:42,9668
8198,6059,Delivered,00:30:54,2723
8199,9772,Delivered,01:17:51,8613
8200,2694,Not Delivered,00:09:23,5016
8201,5994,Delivered,01:56:45,9567
8202,3937,Delivered,01:26:38,2791
8203,5593,Not Delivered,01:44:35,9730
8204,8264,Delivered,01:16:05,2702
8205,7046,Delivered,01:13:22,9917
8206,2702,Not Delivered,01:11:02,8915
8207,3393,Delivered,00:28:06,2318
8208,2501,Delivered,00:52:00,8486
8209,2189,Delivered,00:09:33,9895
8210,2959,Delivered,00:18:02,7496
8211,9263,Not Delivered,00:34:39,2999
8212,1053,Delivered,00:38:30,3305
8213,3107,Delivered,01:47:15,962
8214,1493,Order Placed,01:10:25,9503
8215,7838,Order Placed,00:11:41,2417
8216,6009,Delivered,01:38:34,3052
8217,7351,Delivered,00:42:03,5728
8218,3474,Delivered,01:37:49,3384
8219,5774,Delivered,01:22:52,2177
8220,1453,Delivered,00:37:18,6909
8221,3494,Delivered,00:15:41,7124
8222,2136,Delivered,00:11:38,3920
8223,7795,Delivered,01:47:49,929
8224,2483,In Transit,00:48:31,7773
8225,6480,Delivered,00:57:25,2871
8226,8213,Delivered,01:30:06,1729
8227,4870,Not Delivered,00:08:32,5904
8228,9267,Delivered,01:31:50,6935
8229,9748,Not Delivered,01:16:41,4574
8230,5498,Delivered,01:52:22,567
8231,344,Delivered,00:35:09,9911
8232,7899,Delivered,00:20:21,4649
8233,7761,Delivered,00:36:09,1688
8234,6532,Delivered,01:51:11,7450
8235,6667,In Transit,01:06:23,903
8236,4773,Delivered,00:09:39,7470
8237,3395,Not Delivered,00:34:50,7755
8238,2209,Order Placed,00:09:07,2148
8239,8805,Delivered,00:11:20,9964
8240,1311,Delivered,01:18:18,1733
8241,6751,Not Delivered,00:13:21,4502
8242,4255,Delivered,00:36:04,5706
8243,4398,Delivered,01:43:47,3265
8244,4655,Not Delivered,01:33:13,6862
8245,3330,Delivered,01:07:43,7664
8246,4348,Order Placed,00:08:58,7795
8247,4466,In Transit,01:31:01,2809
8248,4227,Order Placed,01:29:40,6849
8249,1073,Delivered,01:16:28,536
8250,875,Delivered,00:58:37,5490
8251,2845,Delivered,01:50:36,8258
8252,8743,In Transit,00:34:34,6396
8253,7690,Delivered,00:44:13,363
8254,3816,In Transit,01:17:28,799
8255,4273,Delivered,01:14:19,813
8256,4910,Delivered,00:45:26,631
