order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7877,7234,5044,Halwa,01-11-2023,09:58:05,Completed,1688
7878,8287,4020,Tandoori Roti,15-10-2023,21:26:36,Cancelled,1752
7879,736,1470,Kadai Chicken,07-06-2024,17:30:07,Completed,1204
7880,9085,188,Butter Chicken,22-06-2024,19:50:36,Completed,2206
7881,7373,7891,Pesarattu,28-09-2023,12:42:54,Cancelled,654
7882,6141,1030,Palak Paneer,25-07-2022,12:05:46,Completed,1863
7883,9480,5002,Uttapam,05-03-2024,11:06:10,Completed,1644
7884,312,515,Mixed Veg,14-10-2022,22:08:01,Completed,1397
7885,348,3266,Pulao,08-08-2022,07:01:00,Completed,1914
7886,7183,2683,Gulab Jamun,30-03-2024,11:20:55,Completed,119
7887,3057,9524,Mutton Curry,13-11-2024,17:42:05,Completed,816
7888,8185,1323,Butter Chicken,15-06-2022,20:22:48,Completed,1252
7889,2010,3360,Matar Paneer,22-10-2022,08:31:02,Completed,2320
7890,7219,2804,Phirni,01-02-2023,07:38:00,Completed,154
7891,1216,1178,Idli Sambhar,02-08-2022,07:27:54,Completed,1774
7892,1907,3789,Palak Paneer,21-08-2024,04:30:59,Completed,1691
7893,2737,4534,Chicken Tikka,16-08-2024,21:25:51,Completed,1586
7894,8179,9144,Grilled Fish,29-11-2022,07:47:23,Cancelled,2309
7895,1499,5901,Aloo Paratha,01-08-2023,21:00:52,Completed,1603
7896,2980,2075,Jeera Rice,15-12-2023,07:39:22,Completed,696
7897,1682,2155,Gulab Jamun,02-05-2023,11:37:14,Completed,1074
7898,8185,6129,Egg Curry,02-04-2024,11:30:36,Completed,2009
7899,4172,1197,Prawn Masala,03-09-2024,08:12:26,Completed,2424
7900,6970,1281,Pesarattu,08-12-2023,18:26:37,Completed,2040
7901,1546,5423,Upma,08-11-2024,09:15:11,Completed,2306
7902,5581,6597,Mixed Veg,23-03-2023,18:47:16,Completed,2167
7903,6600,5780,Grilled Fish,21-06-2023,09:26:55,Completed,295
7904,5626,7906,Biryani,31-07-2022,19:39:12,Completed,1168
7905,5832,7289,Pav Bhaji,20-12-2022,16:22:41,Completed,1078
7906,3765,3159,Dum Aloo,01-02-2024,20:07:11,Completed,2130
7907,2960,6824,Kulfi,10-10-2023,19:30:06,Completed,1419
7908,846,704,Lemon Rice,14-09-2023,05:10:09,Cancelled,912
7909,9212,3170,Dum Aloo,25-12-2024,20:08:01,Completed,453
7910,948,3316,Chicken Tikka,18-11-2023,16:04:26,Completed,721
7911,9744,9665,Rabri,11-11-2024,04:30:31,Completed,2206
7912,5589,3778,Masala Papad,13-02-2024,18:21:16,Cancelled,598
7913,1881,3148,Kheer,08-10-2023,09:33:31,Completed,937
7914,6067,6917,Grilled Fish,21-05-2023,13:37:07,Completed,2002
7915,5607,8773,Medu Vada,12-09-2023,09:18:31,Completed,2314
7916,2038,1095,Idli Sambhar,05-12-2023,08:48:27,Cancelled,2213
7917,6466,7084,Aloo Gobi,26-01-2024,22:09:41,Cancelled,2394
7918,3543,7117,Uttapam,29-02-2024,20:00:13,Completed,1666
7919,7695,8025,Medu Vada,23-01-2024,13:24:43,Cancelled,863
7920,2172,9033,Rajma Chawal,22-06-2024,18:02:36,Completed,693
7921,1730,7780,Kheer,19-10-2024,05:15:54,Completed,937
7922,2692,5800,Poha,28-09-2023,20:52:49,Completed,1397
7923,2069,7059,Pav Bhaji,27-11-2023,17:43:25,Cancelled,666
7924,6719,6224,Saag Aloo,16-04-2024,18:26:33,Completed,1784
7925,5649,6371,Chole Bhature,17-03-2024,21:42:46,Completed,1139
7926,8845,6478,Idli Sambhar,30-04-2023,18:15:43,Cancelled,2440
7927,6802,7937,Butter Chicken,10-02-2024,09:35:40,Completed,533
7928,6933,8498,Rogan Josh,13-10-2023,12:37:34,Completed,1069
7929,7487,5846,Pulao,18-06-2023,19:01:06,Completed,2363
7930,3242,6458,Lemon Rice,16-05-2024,13:04:58,Completed,1334
7931,9577,5002,Masala Papad,14-11-2024,22:50:44,Completed,2328
7932,7945,3249,Upma,16-08-2024,08:57:22,Completed,1106
7933,3484,5094,Shammi Kebab,14-07-2024,08:11:49,Completed,2331
7934,22,4461,Butter Chicken,04-04-2023,09:42:25,Completed,587
7935,7910,8071,Upma,26-05-2023,13:28:10,Completed,1764
7936,2429,9899,Aloo Paratha,10-11-2023,17:23:47,Completed,1724
7937,6091,853,Kheer,06-06-2023,18:05:44,Cancelled,113
7938,7564,6379,Rabri,05-12-2024,12:49:19,Completed,850
7939,8374,9478,Paneer Tikka,14-05-2024,22:13:31,Completed,1045
7940,9555,6375,Pesarattu,21-08-2024,21:54:45,Completed,1507
7941,3362,2671,Phirni,23-02-2024,18:27:10,Completed,1135
7942,1066,2262,Masala Papad,10-01-2023,19:03:01,Completed,1550
7943,5322,1018,Jeera Rice,06-12-2022,15:58:08,Completed,1970
7944,6838,2708,Dal Tadka,04-10-2022,14:17:43,Completed,1992
7945,4866,8337,Poha,05-06-2023,12:50:36,Completed,2427
7946,1812,330,Vada Pav,05-03-2024,19:17:15,Completed,1048
7947,8921,5372,Upma,16-06-2024,16:09:13,Completed,2287
7948,9578,9137,Palak Paneer,09-10-2022,18:06:54,Completed,1001
7949,8024,9604,Aloo Paratha,18-12-2024,14:36:22,Completed,322
7950,1815,3045,Seekh Kebab,13-07-2023,15:40:33,Cancelled,718
7951,4506,5045,Masala Dosa,29-06-2022,07:06:50,Completed,692
7952,9116,3881,Rava Dosa,16-09-2024,21:01:10,Completed,808
7953,8051,652,Dal Tadka,29-09-2023,19:05:00,Completed,1271
7954,995,3964,Seekh Kebab,27-12-2023,20:46:15,Completed,2193
7955,7211,9401,Galouti Kebab,28-10-2023,17:09:04,Cancelled,1191
7956,6946,29,Rava Dosa,19-08-2023,09:05:35,Completed,836
7957,8695,358,Nihari,15-08-2024,09:58:08,Cancelled,1580
7958,5707,4705,Kulfi,11-06-2023,14:13:40,Cancelled,1766
7959,6810,2760,Galouti Kebab,27-12-2022,16:43:10,Completed,858
7960,6161,6202,Sambar Rice,31-12-2022,15:30:11,Cancelled,2103
7961,1961,8074,Bisi Bele Bath,27-07-2022,21:32:13,Completed,1952
7962,8029,5570,Rabri,08-02-2023,21:45:07,Completed,714
7963,5953,7100,Hyderabadi Biryani,29-07-2024,13:57:20,Completed,2302
7964,9253,5308,Aloo Paratha,05-07-2024,20:09:22,Cancelled,1295
7965,7985,722,Shahi Paneer,22-12-2024,19:15:40,Completed,1538
7966,3567,9075,Dal Makhani,05-11-2023,16:31:20,Completed,2178
7967,560,2790,Idli Sambhar,17-04-2024,14:51:54,Cancelled,2007
7968,5022,5860,Halwa,25-07-2023,10:25:41,Completed,1024
7969,327,7592,Prawn Masala,17-07-2024,15:44:53,Cancelled,981
7970,4308,2958,Nihari,01-09-2024,15:44:08,Completed,2361
7971,2067,1590,Medu Vada,01-11-2022,16:12:28,Completed,2160
7972,8200,8189,Biryani,09-07-2024,16:51:49,Completed,175
7973,7114,8600,Kadai Chicken,30-03-2023,20:53:18,Completed,201
7974,8788,328,Rabri,29-01-2023,21:42:49,Completed,2104
7975,5978,1885,Jeera Rice,15-07-2022,07:05:52,Completed,202
7976,1298,201,Butter Chicken,16-11-2023,08:31:26,Completed,2305
7977,4625,9575,Rajma Chawal,04-10-2024,18:37:07,Cancelled,415
7978,1244,5167,Aloo Gobi,18-03-2024,18:46:55,Completed,1637
7979,5900,4943,Rava Dosa,04-02-2023,12:57:29,Cancelled,271
7980,2191,1176,Bisi Bele Bath,09-04-2024,19:11:52,Cancelled,1986
7981,1375,5114,Aloo Gobi,27-06-2022,15:54:07,Completed,1681
7982,472,2314,Chicken Tikka,24-10-2023,18:22:29,Completed,2411
7983,2610,1475,Palak Paneer,05-09-2024,16:49:49,Completed,2347
7984,7557,5461,Butter Naan,09-04-2023,21:31:25,Completed,438
7985,5527,680,Mixed Veg,27-09-2023,07:47:51,Completed,878
7986,2040,241,Palak Paneer,14-12-2024,23:33:57,Completed,1235
7987,5910,8297,Dal Makhani,29-06-2024,17:44:44,Completed,355
7988,9127,5341,Kadai Chicken,13-08-2022,14:05:35,Completed,995
7989,115,6565,Gulab Jamun,15-03-2024,19:53:13,Completed,2432
7990,436,1746,Pesarattu,21-04-2023,21:51:15,Completed,2205
7991,9726,1964,Matar Paneer,27-03-2023,10:10:06,Completed,1460
7992,6289,3857,Biryani,14-12-2023,18:47:24,Cancelled,1585
7993,4923,2726,Rava Dosa,09-08-2023,15:09:51,Completed,351
7994,5422,2543,Uttapam,05-06-2024,21:15:18,Cancelled,2496
7995,1008,1816,Bhindi Masala,13-11-2022,21:57:04,Cancelled,1421
7996,4175,5476,Butter Chicken,26-10-2023,07:31:11,Completed,1681
7997,9322,2175,Biryani,12-04-2024,19:38:09,Completed,391
7998,7814,4173,Poha,19-03-2023,12:14:13,Completed,447
7999,148,1071,Rajma Chawal,20-05-2023,18:19:24,Completed,1290
8000,3508,3648,Sambar Rice,22-09-2023,13:24:46,Completed,828
8001,2767,3003,Paneer Bhurji,28-07-2022,18:34:42,Cancelled,1604
8002,408,875,Hyderabadi Biryani,17-08-2023,15:09:39,Completed,1457
8003,1387,7045,Paneer Tikka,23-09-2023,09:38:28,Completed,1319
8004,7184,6226,Poha,02-07-2022,16:35:50,Completed,2022
8005,4259,452,Medu Vada,31-07-2022,13:15:15,Completed,1307
8006,8065,3929,Masala Dosa,24-07-2023,14:51:27,Cancelled,353
8007,523,5963,Jalebi,05-09-2022,13:35:28,Completed,1250
8008,563,7956,Aloo Paratha,28-03-2024,08:46:48,Completed,2244
8009,4002,5411,Poha,18-05-2024,19:48:25,Completed,1731
8010,9131,7893,Garlic Naan,06-06-2024,15:58:45,Cancelled,2265
8011,10,1327,Jalebi,10-05-2024,15:43:48,Completed,1460
8012,1080,2392,Gulab Jamun,18-08-2024,12:14:10,Cancelled,2257
8013,9875,8801,Nihari,13-03-2023,17:12:28,Completed,1802
8014,386,1527,Sambar Rice,10-09-2022,11:00:49,Completed,1289
8015,2056,7977,Chole Bhature,14-07-2022,14:45:12,Completed,2360
8016,6283,6112,Rogan Josh,30-11-2023,09:06:48,Completed,1625
8017,8711,8605,Dal Makhani,06-11-2023,13:28:31,Completed,1472
8018,9253,3259,Egg Curry,21-05-2024,09:00:48,Completed,1919
8019,5191,3480,Masala Dosa,16-08-2022,09:18:29,Completed,2487
8020,3679,4209,Rava Dosa,09-12-2024,00:45:11,Completed,360
8021,4574,2788,Rajma Chawal,21-11-2023,12:44:40,Completed,828
8022,4423,4256,Pav Bhaji,13-07-2024,20:47:36,Completed,716
8023,9137,7426,Medu Vada,06-06-2023,09:01:16,Cancelled,528
8024,8951,2346,Paneer Bhurji,30-03-2024,10:33:31,Cancelled,866
8025,2295,9919,Pesarattu,20-08-2023,08:26:25,Completed,139
8026,8492,27,Tandoori Roti,25-07-2023,21:21:25,Completed,616
8027,8509,3538,Pesarattu,20-08-2022,11:03:50,Completed,667
8028,427,3381,Biryani,13-01-2023,04:16:20,Completed,1161
8029,8670,907,Dal Makhani,13-01-2023,13:30:27,Completed,647
8030,7416,1715,Grilled Fish,07-10-2024,20:03:59,Completed,387
8031,2391,8197,Palak Paneer,05-07-2022,12:18:48,Completed,472
8032,663,7301,Chole Bhature,05-03-2024,00:30:35,Completed,242
8033,8181,7256,Sambar Rice,27-07-2022,13:45:10,Completed,2174
8034,5438,8465,Rajma Chawal,18-04-2024,21:09:13,Cancelled,408
8035,7061,4401,Pesarattu,17-05-2023,22:17:53,Completed,1600
8036,7314,7420,Jalebi,05-12-2022,09:00:06,Cancelled,655
8037,5443,3563,Chicken Tikka,31-05-2023,09:38:52,Cancelled,305
8038,9628,5428,Masala Dosa,12-02-2023,15:53:40,Cancelled,1650
8039,7892,5723,Grilled Fish,08-09-2024,17:26:17,Completed,2123
8040,8661,8929,Shahi Paneer,06-03-2023,09:17:36,Completed,2496
8041,7572,2346,Fish Curry,22-01-2024,21:58:38,Completed,2264
8042,2248,20,Biryani,11-10-2022,08:23:23,Completed,2014
8043,1599,9870,Aloo Gobi,12-04-2023,13:52:28,Completed,714
8044,4917,4725,Saag Aloo,20-06-2023,18:58:32,Completed,277
8045,7682,5448,Aloo Gobi,24-09-2024,19:36:22,Completed,1026
8046,6737,7726,Haleem,02-09-2024,19:14:17,Cancelled,652
8047,7265,6623,Dal Makhani,01-02-2024,14:50:09,Completed,1199
8048,5490,2482,Egg Curry,26-08-2022,14:48:08,Completed,2017
8049,6882,9044,Dum Aloo,31-08-2024,18:22:36,Cancelled,1127
8050,9042,7289,Prawn Masala,13-11-2022,17:57:33,Completed,1739
8051,2410,1493,Butter Naan,29-06-2022,22:09:46,Completed,1047
8052,4965,1443,Masala Papad,06-07-2022,03:34:23,Cancelled,1077
8053,3098,8917,Seekh Kebab,22-04-2023,05:50:29,Completed,2069
8054,121,9846,Jalebi,21-01-2023,14:22:13,Cancelled,1184
8055,8527,8176,Rogan Josh,01-08-2024,13:10:19,Completed,1500
8056,5471,8802,Jalebi,30-12-2022,19:33:47,Completed,442
8057,1050,7464,Pesarattu,07-04-2024,08:36:41,Completed,1511
8058,3225,6395,Medu Vada,21-10-2023,13:13:49,Cancelled,2026
8059,8711,2007,Seekh Kebab,30-12-2024,17:56:47,Completed,2455
8060,7475,7808,Dal Tadka,11-12-2024,15:06:20,Completed,208
8061,103,8777,Tandoori Roti,16-09-2023,14:47:38,Cancelled,211
8062,9246,6307,Dal Makhani,01-02-2024,08:17:43,Completed,2017
8063,1252,2170,Rasgulla,22-05-2024,17:08:35,Cancelled,1297
8064,4160,2607,Paneer Bhurji,29-04-2023,09:58:09,Completed,662
8065,5403,6738,Fish Curry,16-09-2023,12:38:59,Completed,949
8066,1677,268,Saag Aloo,22-05-2024,14:22:42,Completed,388
8067,8069,7635,Dal Makhani,31-07-2024,23:57:23,Completed,1130
8068,5990,1953,Egg Curry,30-06-2023,05:16:42,Completed,1495
8069,5358,2835,Garlic Naan,02-10-2022,18:22:56,Completed,1651
8070,2353,7083,Prawn Masala,07-05-2023,19:36:52,Completed,2171
8071,3048,6334,Gulab Jamun,20-10-2023,17:27:10,Completed,1490
8072,6767,8601,Upma,07-08-2023,16:58:30,Completed,2146
8073,8565,4090,Grilled Fish,19-09-2024,11:44:22,Completed,2071
8074,5735,7254,Kulfi,21-01-2023,12:49:41,Completed,2433
8075,970,3751,Dum Aloo,24-05-2023,16:19:53,Completed,2186
8076,298,3132,Hyderabadi Biryani,23-12-2024,04:03:31,Completed,762
8077,317,667,Sambar Rice,02-08-2023,14:35:24,Completed,760
8078,194,9351,Dum Aloo,13-07-2023,11:15:44,Completed,2287
8079,9644,280,Haleem,09-04-2023,16:40:02,Completed,976
8080,571,1026,Paneer Tikka,11-12-2022,22:40:40,Completed,1757
8081,9779,3740,Masala Dosa,10-04-2023,08:50:37,Completed,1994
8082,556,4834,Sambar Rice,05-10-2022,18:12:19,Completed,1191
8083,6352,8630,Vada Pav,12-12-2022,08:51:58,Completed,1423
8084,7937,6965,Rogan Josh,02-03-2023,08:59:34,Completed,979
8085,2047,3833,Fish Curry,23-01-2023,19:19:11,Cancelled,1380
8086,5394,3406,Egg Curry,01-09-2022,07:17:40,Completed,229
8087,181,6471,Medu Vada,07-12-2023,08:47:05,Completed,232
8088,3940,6512,Mixed Veg,22-12-2022,17:34:48,Completed,2122
8089,2778,6341,Grilled Fish,19-08-2024,13:05:50,Completed,1215
8090,207,4520,Hyderabadi Biryani,01-08-2023,09:19:02,Completed,286
8091,1389,142,Masala Dosa,16-03-2023,18:38:30,Completed,1411
8092,9401,1025,Shahi Paneer,22-02-2024,18:56:29,Completed,226
8093,5817,4027,Fish Curry,26-05-2023,10:51:42,Completed,1808
8094,332,9075,Sambar Rice,02-07-2023,17:27:27,Completed,591
8095,3091,4738,Lemon Rice,24-01-2024,15:32:16,Cancelled,1796
8096,8630,8759,Gulab Jamun,29-05-2023,13:15:24,Completed,1186
8097,6799,4465,Kulfi,01-02-2023,20:48:38,Completed,996
8098,7697,9089,Dal Fry,26-10-2023,21:05:59,Completed,668
8099,1964,256,Medu Vada,05-11-2023,16:00:56,Completed,747
8100,7904,2486,Biryani,03-04-2024,23:58:30,Completed,1474
8101,8023,4117,Aloo Gobi,18-10-2022,08:40:10,Cancelled,1372
8102,2803,9398,Dal Makhani,20-04-2023,19:10:35,Completed,499
8103,9031,4026,Seekh Kebab,16-07-2022,09:19:50,Completed,1112
8104,3752,8698,Garlic Naan,09-10-2022,19:05:01,Completed,182
8105,3451,8775,Jeera Rice,23-10-2022,18:30:56,Completed,630
8106,1966,3075,Uttapam,01-10-2023,11:39:20,Completed,1556
8107,6652,7341,Idli Sambhar,02-07-2022,05:02:49,Completed,257
8108,7663,2419,Garlic Naan,04-12-2023,17:00:47,Completed,464
8109,2932,3692,Palak Paneer,04-08-2022,18:48:18,Cancelled,768
8110,8529,2464,Mixed Veg,19-09-2023,18:00:30,Completed,1886
8111,4439,8565,Medu Vada,05-08-2023,09:02:43,Completed,1227
8112,9758,7219,Rasgulla,19-10-2024,12:12:10,Completed,1554
8113,294,2224,Grilled Fish,14-02-2023,21:38:05,Completed,847
8114,3216,4087,Dum Aloo,14-05-2023,11:34:07,Completed,1392
8115,5624,7037,Poha,18-10-2024,12:02:09,Completed,2072
8116,8899,9015,Uttapam,14-02-2023,14:49:55,Completed,354
8117,8053,8926,Dal Makhani,22-09-2023,12:39:37,Completed,1180
8118,6733,3305,Dal Makhani,15-11-2023,08:05:20,Completed,571
8119,5995,403,Seekh Kebab,11-02-2024,23:21:09,Completed,1646
8120,9869,5027,Nihari,06-12-2022,20:25:27,Completed,1707
8121,6988,6723,Dal Makhani,31-10-2024,16:21:35,Completed,1440
8122,5674,394,Poha,13-03-2024,13:33:43,Completed,191
8123,6246,2442,Butter Chicken,02-10-2022,22:48:52,Completed,1471
8124,8285,1333,Galouti Kebab,21-06-2022,14:08:33,Cancelled,1042
8125,1298,3838,Prawn Masala,06-08-2023,21:18:08,Completed,422
8126,9603,8093,Lemon Rice,06-09-2024,21:26:02,Completed,310
8127,9719,5930,Medu Vada,10-11-2024,07:28:30,Completed,1256
8128,9927,4168,Egg Curry,14-06-2023,09:55:34,Completed,550
8129,1796,9372,Idli Sambhar,20-04-2024,07:57:00,Cancelled,1476
8130,3293,9432,Palak Paneer,03-12-2022,18:51:01,Completed,810
8131,8620,9096,Dum Aloo,05-07-2023,10:21:54,Completed,2426
8132,4503,6375,Garlic Naan,27-12-2022,05:05:03,Completed,1087
8133,1539,7624,Paneer Bhurji,26-10-2023,12:59:39,Completed,1103
8134,3436,6732,Grilled Fish,11-12-2024,16:06:32,Completed,1331
8135,3441,7055,Butter Chicken,13-08-2024,09:40:59,Completed,1657
8136,575,6506,Idli Sambhar,25-02-2024,13:10:06,Completed,1452
8137,8195,9837,Tamarind Rice,01-04-2024,12:30:56,Completed,700
8138,8143,4277,Rasgulla,19-11-2024,21:48:18,Completed,2256
8139,4316,3900,Chole Bhature,17-04-2024,08:20:01,Completed,327
8140,7658,4330,Jeera Rice,08-09-2023,10:31:15,Completed,1968
8141,1121,2157,Garlic Naan,11-08-2024,11:34:39,Completed,1048
8142,9723,3194,Mixed Veg,17-09-2022,10:03:15,Completed,389
8143,5343,2152,Vada Pav,06-10-2023,15:42:56,Cancelled,1967
8144,1017,2333,Medu Vada,26-01-2024,14:37:38,Completed,280
8145,9082,9015,Paneer Tikka,24-07-2023,20:39:21,Completed,1501
8146,3337,1673,Tandoori Roti,28-08-2023,12:14:32,Cancelled,519
8147,4741,6890,Gulab Jamun,01-05-2024,17:55:18,Completed,2029
8148,4022,4610,Chicken Tikka,15-07-2022,00:50:27,Completed,2349
8149,6250,6638,Shammi Kebab,16-11-2022,13:50:10,Completed,1030
8150,4157,2094,Kadai Chicken,27-06-2022,08:09:12,Completed,737
8151,1080,4428,Dal Tadka,10-10-2023,16:07:13,Cancelled,2021
8152,7926,3094,Biryani,17-10-2024,19:35:29,Completed,394
8153,7596,4253,Pesarattu,17-07-2024,13:59:33,Cancelled,1829
8154,1763,3973,Halwa,16-06-2022,16:52:07,Completed,208
8155,442,5194,Phirni,31-08-2022,22:50:32,Completed,640
8156,7040,2222,Shammi Kebab,24-09-2023,08:06:15,Completed,738
8157,2518,2732,Masala Dosa,04-03-2023,12:05:44,Completed,1878
8158,4088,23,Galouti Kebab,22-03-2024,07:30:39,Completed,1533
8159,5581,1991,Grilled Fish,17-05-2023,19:10:21,Completed,1275
8160,867,1130,Dum Aloo,28-10-2023,16:40:33,Completed,1023
8161,2879,7552,Masala Dosa,09-08-2024,10:29:37,Completed,2307
8162,2302,1083,Halwa,08-03-2023,10:31:40,Completed,631
8163,2805,8838,Lemon Rice,28-06-2022,07:03:09,Completed,868
8164,9986,2404,Nihari,30-04-2024,23:59:14,Completed,228
8165,2126,673,Shahi Paneer,24-10-2023,18:13:30,Completed,1215
8166,7958,9159,Rava Dosa,02-12-2024,18:47:57,Completed,373
8167,6,9207,Sambar Rice,15-11-2024,14:22:53,Completed,664
8168,1750,1625,Bhindi Masala,23-08-2024,08:19:26,Completed,857
8169,9082,6127,Upma,07-05-2023,13:46:28,Completed,387
8170,6177,5883,Masala Papad,08-11-2024,08:19:48,Completed,223
8171,9675,46,Gulab Jamun,23-07-2024,14:54:37,Completed,2194
8172,5668,4066,Rogan Josh,16-09-2022,07:24:23,Completed,1091
8173,243,3363,Paneer Tikka,21-01-2023,18:41:28,Completed,1557
8174,4683,5497,Mixed Veg,22-09-2023,20:10:47,Completed,2337
8175,7582,8650,Upma,11-08-2022,02:05:27,Completed,625
8176,1737,8574,Pav Bhaji,08-03-2024,18:53:12,Completed,1629
8177,7659,9510,Saag Aloo,29-06-2023,10:40:40,Completed,375
8178,8479,5573,Gulab Jamun,04-11-2023,17:05:10,Completed,2082
8179,2106,1539,Tandoori Roti,06-07-2023,20:03:34,Completed,504
8180,5173,6282,Galouti Kebab,16-08-2023,11:36:26,Cancelled,400
8181,9392,5430,Halwa,20-11-2023,09:28:35,Completed,2141
8182,6088,5277,Phirni,12-11-2024,14:06:16,Completed,2254
8183,2262,9945,Masala Papad,30-07-2024,12:08:06,Completed,2431
8184,4148,6570,Mixed Veg,24-08-2022,17:38:15,Completed,1586
8185,1980,1746,Tamarind Rice,22-05-2024,01:03:02,Completed,816
8186,6771,1797,Bisi Bele Bath,28-03-2023,08:24:21,Completed,1651
8187,9982,92,Jalebi,24-10-2023,14:08:44,Completed,2362
8188,5850,6580,Bisi Bele Bath,20-11-2022,19:21:22,Completed,1282
8189,1489,6855,Rabri,02-04-2024,12:38:26,Completed,515
8190,4160,9257,Egg Curry,17-05-2023,02:57:46,Completed,2389
8191,1453,3011,Rogan Josh,17-07-2022,16:28:30,Completed,1409
8192,9354,1762,Tamarind Rice,18-10-2024,00:03:03,Cancelled,2223
8193,9269,6789,Jeera Rice,08-08-2024,19:50:19,Completed,2285
8194,7603,3828,Shahi Paneer,16-04-2023,16:42:45,Completed,276
8195,6915,3082,Chole Bhature,15-03-2023,18:01:16,Cancelled,2442
8196,9940,8212,Chicken Tikka,16-04-2023,16:29:03,Completed,1412
8197,762,1578,Phirni,29-12-2022,06:37:57,Cancelled,902
8198,7628,8202,Medu Vada,03-07-2023,18:41:28,Completed,1808
8199,6689,6620,Poha,28-09-2024,08:41:08,Completed,480
8200,7172,1551,Aloo Gobi,19-04-2023,00:38:55,Cancelled,1822
8201,2072,6198,Rogan Josh,03-03-2024,22:28:15,Completed,811
8202,7045,9815,Rajma Chawal,21-06-2024,09:48:26,Completed,1675
8203,9345,4939,Bisi Bele Bath,20-07-2022,08:58:19,Completed,1468
8204,8345,2989,Hyderabadi Biryani,26-10-2024,18:58:00,Completed,434
8205,3977,8531,Halwa,07-07-2024,13:51:00,Cancelled,360
8206,2848,8660,Rabri,09-08-2024,03:14:17,Completed,2422
8207,9028,3928,Seekh Kebab,06-04-2023,19:06:23,Completed,1990
8208,6433,5068,Idli Sambhar,16-11-2022,09:32:52,Completed,1116
8209,3671,202,Jalebi,25-07-2024,14:07:58,Completed,1048
8210,6090,1099,Fish Curry,27-11-2023,17:45:58,Completed,1242
8211,7895,5765,Paneer Bhurji,24-12-2024,05:35:08,Completed,481
8212,6693,4648,Saag Aloo,03-03-2023,18:16:45,Cancelled,1156
8213,7352,423,Lemon Rice,30-11-2022,15:09:54,Cancelled,1354
8214,851,4779,Dum Aloo,04-10-2024,16:27:57,Completed,2163
8215,695,577,Halwa,07-12-2022,17:26:58,Completed,2029
8216,7927,2552,Rasgulla,17-03-2024,19:06:54,Cancelled,273
8217,607,8517,Kadai Chicken,15-02-2023,11:48:17,Cancelled,2373
8218,5660,4522,Paneer Bhurji,06-08-2024,12:21:53,Completed,670
8219,3383,1501,Bhindi Masala,22-04-2024,09:36:22,Completed,207
8220,1801,2078,Galouti Kebab,31-12-2022,18:22:01,Completed,1447
8221,6954,2383,Jeera Rice,27-07-2023,12:04:44,Cancelled,1946
8222,8891,8070,Shammi Kebab,22-01-2024,09:25:16,Cancelled,1778
8223,9851,8444,Egg Curry,10-09-2022,19:57:20,Completed,1004
8224,6211,5848,Shammi Kebab,06-01-2024,07:56:02,Completed,545
8225,3578,9339,Dal Makhani,01-09-2024,16:07:11,Completed,435
8226,6252,2327,Butter Chicken,14-10-2022,07:10:39,Completed,1279
8227,8626,5254,Matar Paneer,23-09-2022,09:22:54,Cancelled,1898
8228,1764,7241,Upma,23-01-2023,23:20:54,Completed,90
8229,1300,7072,Hyderabadi Biryani,17-11-2024,11:03:28,Cancelled,2462
8230,5425,2396,Jalebi,24-03-2024,14:08:34,Completed,114
8231,5309,3148,Jeera Rice,11-10-2024,20:51:48,Completed,1242
8232,8669,1048,Masala Papad,15-02-2023,20:00:12,Completed,1421
8233,9804,4526,Gulab Jamun,19-06-2024,14:53:11,Completed,603
8234,8076,4454,Pav Bhaji,23-07-2022,14:43:14,Completed,227
8235,8929,5682,Grilled Fish,05-05-2024,20:47:16,Completed,1168
8236,8715,6669,Lemon Rice,04-06-2024,16:38:42,Completed,824
8237,5923,9794,Lemon Rice,18-02-2023,23:52:21,Completed,1262
8238,2836,9732,Jeera Rice,20-10-2023,14:20:58,Completed,362
8239,2968,7888,Pav Bhaji,14-06-2024,13:00:02,Completed,642
8240,8661,9960,Uttapam,24-01-2024,12:46:07,Completed,1474
8241,3795,9435,Mutton Curry,16-02-2024,15:44:28,Completed,2131
8242,7607,2221,Sambar Rice,08-02-2023,08:51:53,Completed,572
8243,8129,21,Haleem,24-06-2023,01:02:40,Completed,966
8244,2673,7186,Gulab Jamun,04-03-2024,14:05:37,Completed,1344
8245,982,7227,Poha,31-10-2022,16:19:19,Completed,1660
8246,9089,8041,Tamarind Rice,30-06-2024,14:02:21,Completed,1374
8247,353,6500,Galouti Kebab,11-07-2023,16:16:21,Completed,1818
8248,4010,7684,Chole Bhature,28-08-2022,12:10:03,Cancelled,994
8249,8953,8022,Matar Paneer,22-03-2024,08:57:19,Completed,1252
8250,6861,2748,Gulab Jamun,13-07-2022,10:45:46,Completed,2259
8251,1839,6406,Dal Tadka,18-03-2024,18:42:13,Completed,492
8252,8833,300,Rogan Josh,19-12-2022,11:17:44,Completed,523
8253,904,2889,Jeera Rice,02-09-2024,23:46:03,Completed,2049
8254,1580,2694,Idli Sambhar,06-07-2022,06:51:20,Completed,132
8255,6169,7821,Saag Aloo,12-04-2023,12:09:28,Completed,2415
8256,6309,9251,Pav Bhaji,19-06-2024,12:43:04,Cancelled,1666
8257,7388,5115,Bisi Bele Bath,23-07-2024,07:55:07,Completed,1091
8258,4886,8747,Mutton Curry,07-11-2024,23:12:25,Completed,1784
